symbol	locusID	known_TFs	predicted_TFs	kinase	chromotin	RNAbinding	coregulator	NA_binding	DNAreplication	Mito	others	Removal	Pfam_domains	go_desciption	ensembl_description																																					
PRKG1	5592	0	0	1	0	0	0	0	0	0	0	0	Pkinase;cNMP_binding	"cGMP binding,actin cytoskeleton organization and biogenesis,transferase activity,kinase activity,cAMP-dependent protein kinase regulator activity,signal transduction,regulation of smooth muscle contraction,protein amino acid phosphorylation,cAMP-dependent protein kinase complex,ATP binding,protein-tyrosine kinase activity,cGMP-dependent protein kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	"cGMP-dependent protein kinase 1, beta isozyme (EC 2.7.11.12) (cGK 1 beta) (cGKI-beta). [Source:Uniprot/SWISSPROT;Acc:P14619]"																																					
MAPK1	5594	0	0	1	0	0	0	0	0	1	0	0	Pkinase	"negative regulation of cell differentiation,response to exogenous dsRNA,response to lipopolysaccharide,lipopolysaccharide-mediated signaling pathway,cytosine metabolic process,transferase activity,organ morphogenesis,synaptic transmission,signal transduction,cell cycle,response to DNA damage stimulus,chemotaxis,induction of apoptosis,protein amino acid phosphorylation,cytoplasm,nucleus,ATP binding,protein binding,protein-tyrosine kinase activity,MAP kinase activity,protein serine/threonine kinase activity,protein kinase activity,phosphotyrosine binding,nucleotide binding,MAPKKK cascade,"	Mitogen-activated protein kinase 1 (EC 2.7.11.24) (Extracellular signal-regulated kinase 2) (ERK-2) (Mitogen-activated protein kinase 2) (MAP kinase 2) (MAPK 2) (p42-MAPK) (ERT1). [Source:Uniprot/SWISSPROT;Acc:P28482]																																					
MAPK3	5595	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"protein amino acid phosphorylation,ATP binding,MAP kinase activity,transferase activity,cell cycle,protein amino acid phosphorylation,cellular_component,ATP binding,protein binding,protein-tyrosine kinase activity,MAP kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,regulation of progression through cell cycle,"	Mitogen-activated protein kinase 3 (EC 2.7.11.24) (Extracellular signal-regulated kinase 1) (ERK-1) (Insulin-stimulated MAP2 kinase) (MAP kinase 1) (MAPK 1) (p44-ERK1) (ERT2) (p44-MAPK) (Microtubule- associated protein 2 kinase). [Source:Uniprot/SWISSPROT;Acc:P27361]																																					
MAPK6	5597	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"transferase activity,signal transduction,cell cycle,protein amino acid phosphorylation,ATP binding,protein-tyrosine kinase activity,MAP kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Mitogen-activated protein kinase 6 (EC 2.7.11.24) (Extracellular signal-regulated kinase 3) (ERK-3) (MAP kinase isoform p97) (p97- MAPK). [Source:Uniprot/SWISSPROT;Acc:Q16659]																																					
MAPK7	5598	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"regulation of angiogenesis,transferase activity,signal transduction,cell cycle,protein amino acid phosphorylation,ATP binding,protein binding,protein-tyrosine kinase activity,MAP kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Mitogen-activated protein kinase 7 (EC 2.7.11.24) (Extracellular signal-regulated kinase 5) (ERK-5) (ERK4) (BMK1 kinase). [Source:Uniprot/SWISSPROT;Acc:Q13164]																																					
MAPK8	5599	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"negative regulation of apoptosis,transferase activity,response to UV,JUN phosphorylation,signal transduction,response to stress,cell motility,protein binding,JUN kinase activity,protein serine/threonine kinase activity,nucleotide binding,protein amino acid phosphorylation,ATP binding,protein-tyrosine kinase activity,MAP kinase activity,protein serine/threonine kinase activity,protein kinase activity,"	Mitogen-activated protein kinase 8 (EC 2.7.11.24) (Stress-activated protein kinase JNK1) (c-Jun N-terminal kinase 1) (JNK-46). [Source:Uniprot/SWISSPROT;Acc:P45983]																																					
MAPK11	5600	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"protein binding,transferase activity,MP kinase activity,protein kinase cascade,signal transduction,response to stress,protein amino acid phosphorylation,cellular_component,ATP binding,protein binding,protein-tyrosine kinase activity,MAP kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Mitogen-activated protein kinase 11 (EC 2.7.11.24) (Mitogen-activated protein kinase p38 beta) (MAP kinase p38 beta) (p38b) (p38-2) (Stress- activated protein kinase 2). [Source:Uniprot/SWISSPROT;Acc:Q15759]																																					
MAPK9	5601	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"transferase activity,JNK cascade,response to stress,protein amino acid phosphorylation,ATP binding,protein binding,protein-tyrosine kinase activity,MAP kinase activity,JUN kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Mitogen-activated protein kinase 9 (EC 2.7.11.24) (Stress-activated protein kinase JNK2) (c-Jun N-terminal kinase 2) (JNK-55). [Source:Uniprot/SWISSPROT;Acc:P45984]																																					
MAPK10	5602	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"transferase activity,JNK cascade,signal transduction,protein amino acid phosphorylation,cytoplasm,ATP binding,protein-tyrosine kinase activity,MAP kinase kinase activity,MAP kinase activity,JUN kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Mitogen-activated protein kinase 10 (EC 2.7.11.24) (Stress-activated protein kinase JNK3) (c-Jun N-terminal kinase 3) (MAP kinase p49 3F12). [Source:Uniprot/SWISSPROT;Acc:P53779]																																					
MAPK13	5603	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"transferase activity,MP kinase activity,protein kinase cascade,cell cycle,response to stress,protein amino acid phosphorylation,ATP binding,protein binding,protein-tyrosine kinase activity,MAP kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Mitogen-activated protein kinase 13 (EC 2.7.11.24) (Stress-activated protein kinase 4) (Mitogen-activated protein kinase p38 delta) (MAP kinase p38 delta). [Source:Uniprot/SWISSPROT;Acc:O15264]																																					
MAP2K1	5604	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"response to glucocorticoid stimulus,keratinocyte differentiation,neuron differentiation,transferase activity,cell proliferation,signal transduction,mitosis,response to oxidative stress,chemotaxis,cell motility,protein amino acid phosphorylation,cytosol,Golgi apparatus,ATP binding,protein binding,protein-tyrosine kinase activity,MAP kinase kinase activity,MAP kinase kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Dual specificity mitogen-activated protein kinase kinase 1 (EC 2.7.12.2) (MAP kinase kinase 1) (MAPKK 1) (ERK activator kinase 1) (MAPK/ERK kinase 1) (MEK1). [Source:Uniprot/SWISSPROT;Acc:Q02750]																																					
MAP2K2	5605	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"transferase activity,protein amino acid phosphorylation,extracellular region,ATP binding,protein binding,protein-tyrosine kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Dual specificity mitogen-activated protein kinase kinase 2 (EC 2.7.12.2) (MAP kinase kinase 2) (MAPKK 2) (ERK activator kinase 2) (MAPK/ERK kinase 2) (MEK2). [Source:Uniprot/SWISSPROT;Acc:P36507]																																					
MAP2K3	5606	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"cardiac muscle contraction,regulation of cytokine biosynthetic process,inflammatory response,MAP kinase kinase activity,activation of MAPK activity,positive regulation of transcription, DNA-dependent,positive regulation of protein kinase activity,transferase activity,signal transduction,protein amino acid phosphorylation,ATP binding,protein binding,protein-tyrosine kinase activity,MAP kinase kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Dual specificity mitogen-activated protein kinase kinase 3 (EC 2.7.12.2) (MAP kinase kinase 3) (MAPKK 3) (MAPK/ERK kinase 3). [Source:Uniprot/SWISSPROT;Acc:P46734]																																					
MAP2K5	5607	0	0	1	0	0	0	0	0	0	0	0	Pkinase;PB1	"transferase activity,signal transduction,protein binding,nucleotide binding,protein amino acid phosphorylation,ATP binding,protein-tyrosine kinase activity,protein serine/threonine kinase activity,protein kinase activity,"	Dual specificity mitogen-activated protein kinase kinase 5 (EC 2.7.12.2) (MAP kinase kinase 5) (MAPKK 5) (MAPK/ERK kinase 5). [Source:Uniprot/SWISSPROT;Acc:Q13163]																																					
MAP2K7	5609	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"stress-activated MAPK cascade,stress-activated MAPK cascade,protein kinase binding,transferase activity,signal transduction,response to stress,response to stress,protein amino acid phosphorylation,cytoplasm,nucleus,ATP binding,protein binding,protein-tyrosine kinase activity,MAP kinase kinase activity,MAP kinase kinase activity,protein serine/threonine kinase activity,protein kinase activity,magnesium ion binding,magnesium ion binding,nucleotide binding,"	Dual specificity mitogen-activated protein kinase kinase 7 (EC 2.7.12.2) (MAP kinase kinase 7) (MAPKK 7) (MAPK/ERK kinase 7) (JNK-activating kinase 2) (c-Jun N-terminal kinase kinase 2) (JNK kinase 2) (JNKK 2). [Source:Uniprot/SWISSPROT;Acc:O14733]																																					
EIF2AK2	5610	0	0	1	0	1	0	0	0	0	0	0	Pkinase;dsrm	"protein amino acid autophosphorylation,unfolded protein response,virus-infected cell apoptosis,translation,protein binding,transferase activity,response to virus,protein phosphatase type 2A regulator activity,negative regulation of cell proliferation,cell cycle,immune response,apoptosis,protein amino acid phosphorylation,regulation of transcription, DNA-dependent,intracellular,ATP binding,protein binding,protein-tyrosine kinase activity,eukaryotic translation initiation factor 2alpha kinase activity,protein serine/threonine kinase activity,protein kinase activity,double-stranded RNA binding,nucleotide binding,"	"Interferon-induced, double-stranded RNA-activated protein kinase (EC 2.7.11.1) (Interferon-inducible RNA-dependent protein kinase) (Eukaryotic translation initiation factor 2-alpha kinase 2) (eIF-2A protein kinase 2) (Protein kinase RNA-activated) (PKR) ( [Source:Uniprot/SWISSPROT;Acc:P19525]"																																					
PRKRIR	5612	1	0	0	0	0	0	0	0	0	0	0	THAP;hATC	"protein dimerization activity,metal ion binding,negative regulation of cell proliferation,zinc ion binding,signal transduction,response to stress,nucleus,DNA binding,nucleic acid binding,"	52 kDa repressor of the inhibitor of the protein kinase (p58IPK- interacting protein) (58 kDa interferon-induced protein kinase- interacting protein) (P52rIPK) (Death-associated protein 4) (THAP domain-containing protein 0). [Source:Uniprot/SWISSPROT;Acc:O43422]																																					
PRKX	5613	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"transferase activity,protein amino acid phosphorylation,ATP binding,protein-tyrosine kinase activity,cAMP-dependent protein kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Serine/threonine-protein kinase PRKX (EC 2.7.11.1) (Protein kinase PKX1). [Source:Uniprot/SWISSPROT;Acc:P51817]																																					
PRKY	5616	0	0	1	0	0	0	0	0	0	0	0	Pkinase	"transferase activity,protein amino acid phosphorylation,ATP binding,protein-tyrosine kinase activity,protein serine/threonine kinase activity,protein kinase activity,nucleotide binding,"	Serine/threonine-protein kinase PRKY (EC 2.7.11.1). [Source:Uniprot/SWISSPROT;Acc:O43930]																																					
PRM1	5619	0	0	0	1	0	0	0	0	0	0	0	Protamine_P1	"cell differentiation,spermatid development,spermatogenesis,multicellular organismal development,mitotic chromosome condensation,chromosome organization and biogenesis (sensu Eukaryota),nuclear organization and biogenesis,DNA packaging,chromosome,nucleoplasm,nucleus,DNA binding,nucleosome,"	Sperm protamine-P1 (Cysteine-rich protamine). [Source:Uniprot/SWISSPROT;Acc:P04553]																																					
PRM2	5620	0	0	0	1	0	0	0	0	0	0	0	Protamine_P2	"cell differentiation,spermatid development,spermatogenesis,multicellular organismal development,mitotic chromosome condensation,chromosome organization and biogenesis (sensu Eukaryota),nuclear organization and biogenesis,DNA packaging,chromosome,nucleoplasm,nucleus,DNA binding,nucleosome,"	Protamine-2 (Sperm protamine-P2) (Sperm histone P2) [Contains: Basic nuclear protein HPI1; Basic nuclear protein HPI2; Basic nuclear protein HPS1; Basic nuclear protein HPS2; Sperm histone HP4 (Sperm protamine P4); Sperm histone HP2 (Sperm protamine P2) ( [Source:Uniprot/SWISSPROT;Acc:P04554]																																					
PRNP	5621	0	0	0	0	0	0	0	0	0	1	0	Prion_octapep;Prion	"response to copper ion,response to cadmium ion,response to oxidative stress,anti-apoptosis,plasma membrane,Golgi apparatus,endoplasmic reticulum,cytoplasm,protein binding,copper ion binding,protein homooligomerization,GPI anchor binding,lipid raft,extrinsic to membrane,membrane,metabolic process,microtubule binding,response to oxidative stress,cellular copper ion homeostasis,plasma membrane,Golgi apparatus,endoplasmic reticulum,cytoplasm,protein binding,copper ion binding,"	Major prion protein precursor (PrP) (PrP27-30) (PrP33-35C) (ASCR) (CD230 antigen). [Source:Uniprot/SWISSPROT;Acc:P04156]																																					
PROP1	5626	1	0	0	0	0	0	0	0	0	0	0	Homeobox	"somatotropin secreting cell differentiation,Wnt receptor signaling pathway through beta-catenin,hypophysis morphogenesis,gland development,positive regulation of transcription from RNA polymerase II promoter,sequence-specific DNA binding,negative regulation of apoptosis,hypothalamus cell differentiation,dorsal/ventral pattern formation,organ morphogenesis,protein C-terminus binding,beta-catenin binding,central nervous system development,regulation of transcription, DNA-dependent,transcription factor complex,nucleus,protein binding,RNA polymerase II transcription factor activity,transcription factor activity,chromatin binding,blood vessel development,negative regulation of transcription from RNA polymerase II promoter,"	Homeobox protein prophet of Pit-1 (PROP-1) (Pituitary-specific homeodomain factor). [Source:Uniprot/SWISSPROT;Acc:O75360]																																					
